月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,5,结转 损益,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"580,796.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,6,结转 损益,66020201,66020201\管理费用\社会保险费\养老保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"32,659.20",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,7,结转 损益,66020203,66020203\管理费用\社会保险费\医疗保险费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"11,648.46",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,8,结转 损益,66020204,66020204\管理费用\社会保险费\失业保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"1,741.80",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,9,结转 损益,66020205,66020205\管理费用\社会保险费\工伤保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,435.48,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,10,结转 损益,660204,660204\管理费用\住房公积金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"21,774.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,11,结转 损益,660207,660207\管理费用\工会经费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"5,615.92",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,12,结转 损益,6602080302,6602080302\管理费用\办公费\通讯费\员工通讯费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"2,237.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,13,结转 损益,66020805,66020805\管理费用\办公费\办公用品,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,354.69,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,14,结转 损益,66020807,66020807\管理费用\办公费\邮递费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,100.00,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,15,结转 损益,66020899,66020899\管理费用\办公费\其他,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,826.00,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,16,结转 损益,66020903,66020903\管理费用\车辆使用费\租车费用,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"2,630.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,17,结转 损益,660211,660211\管理费用\中介机构费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"1,040.00",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,18,结转 损益,660220,660220\管理费用\研究开发费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"134,094.22",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,19,结转 损益,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"14,528.63",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,20,结转 损益,660225,660225\管理费用\折旧费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,134.24,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,21,结转 损益,660228,660228\管理费用\低值易耗品,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,"1,557.86",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,22,结转 损益,660299,660299\管理费用\其他费用,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,,62.28,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,转-0019,23,结转 损益,640307,640307\税金及附加\印花税,【绩效部门hl：公司本部】,人民币,,37.50,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,1,【代发】付 黄波 报销 差旅费（交通费）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,979.50,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,2,【代发】付 黄波 报销 出差补助（10-12月）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,900.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,3,【代发】付 黄波 报销 办公用品,66020805,66020805\管理费用\办公费\办公用品,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,248.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,4,【代发】付 黄波 报销 交通费,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,112.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,5,【代发】付 黄波 报销 餐费,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,220.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,6,【代发】付 黄波 报销 交通费（10-12月）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,900.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,7,【代发】付 黄波 报销 通讯费（10-11月）,6602080302,6602080302\管理费用\办公费\通讯费\员工通讯费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,498.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,8,【代发】付 刘海龙 报销 交通费,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,353.63,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,9,【代发】付 刘海龙 报销 机油费,660299,660299\管理费用\其他费用,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,62.28,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,10,【代发】付 刘海龙 报销 办公用品（悬挂式白板）,66020805,66020805\管理费用\办公费\办公用品,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,106.69,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,11,【代发】付 刘海龙 报销 通讯费（10-11月）,6602080302,6602080302\管理费用\办公费\通讯费\员工通讯费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,200.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,12,【代发】付 刘海龙 报销 交通费（10-12月）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,896.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,13,【代发】付 程征金 报销 差旅费（交通费）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,174.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,14,【代发】付 程征金 报销 出差补助（12.25）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,100.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,15,【代发】付 程征金 报销 交通费（10-12月）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,900.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,16,【代发】付 程征金 报销 通讯费（10-11月）,6602080302,6602080302\管理费用\办公费\通讯费\员工通讯费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,196.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,17,【代发】付 程征金 报销 电子材料费,53010105,53010105\研发支出\费用化支出\材料费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,233.74,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,18,【代发】付 程征金 报销 低值易耗品（电风扇、水壶等）,660228,660228\管理费用\低值易耗品,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,257.86,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,19,【代发】付 硬件开发部 报销款,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"7,337.70",,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,1,银行划扣手续费（工行2463）共3笔,660304,660304\财务费用\银行手续费,【绩效部门hl：和昇本部】,人民币,12.00,,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,2,银行划扣手续费（工行2463）共3笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,4.50,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,3,银行划扣手续费（工行2463）共3笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,3.00,,
12,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,4,银行划扣手续费（工行2463）共3笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,4.50,,
